cid;comment;reply_cid;reply_id;reply_text
7397185342463951622;Everybody go wan de single na😒;7397199959109976837;7397185342463951622;You singel babe ??
7397185342463951622;Everybody go wan de single na😒;7397259748259480325;7397185342463951622;Why u ask
7397185342463951622;Everybody go wan de single na😒;7397297582177633030;7397185342463951622;So we can mingle u look so beautiful
7397185342463951622;Everybody go wan de single na😒;7397317813087601413;7397185342463951622;😒
7397185831268942597;💔 single life don tire me ahhh😭;7397334925056328453;7397185831268942597;See this werey Dey talk say single life don tire ham 😂 dem suppose kee you I swear
7397185831268942597;💔 single life don tire me ahhh😭;7397342928849388293;7397185831268942597;Aahhhh💔
Am tired of being single 😭
7397185831268942597;💔 single life don tire me ahhh😭;7397349481072558853;7397185831268942597;I wonder oooo 😂
7397185831268942597;💔 single life don tire me ahhh😭;7397334422998319877;7397185831268942597;Thanks God you are still single 👌
7397185831268942597;💔 single life don tire me ahhh😭;7397343064522081029;7397185831268942597;Ahhhh
Omo u no like me ooo wetin I do you😭
7397344923735802629;💔❤️🙆🏽‍♀️3in1;7397352224135889670;7397344923735802629;Wetin happen 😂
7397344923735802629;💔❤️🙆🏽‍♀️3in1;7397347760900604678;7397344923735802629;😂💔
7397190519779050246;What is bad there if you repost my video and I always tag both on insta and TikTok 😒😔❤️;7397198825993880326;7397190519779050246;Na so he dey do he doesn’t repost any video I tag him too 😔
7397190291264111365;💔I don tire anyone in the house👋🏾😭;7397192795109163782;7397190291264111365;Hi ❤
7397190291264111365;💔I don tire anyone in the house👋🏾😭;7397194271168234246;7397190291264111365;Hello
7397181852274033414;💔;7397183032682644229;7397181852274033414;You don born hahaha
7397181852274033414;💔;7397189075251741446;7397181852274033414;U never see single mum before?😂💔
7397224424548057861;💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔 💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔;7397224482358035206;7397224424548057861;💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔 💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔
7397224424548057861;💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔 💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔;7397224586812719877;7397224424548057861;💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔 💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔 💔 💔💔💔💔💔💔💔💔💔💔💔 💔
7397188329097937670;💔;7397189449984049926;7397188329097937670;You cute
7397186913365476102;💔;7397189941263188742;7397186913365476102;Black and shine
7397186913365476102;💔;7397190141200040709;7397186913365476102;Yes 🫢🩵
7397243055902327558;💔;7397275368837612293;7397243055902327558;Low key you get babe ooo 😒
7397181245468558085;💔😂;7397181349142217477;7397181245468558085;💔😩
