cid;comment;reply_cid;reply_id;reply_text
7368506601076998917;I AGREE🥰;7368509589711160070;7368506601076998917;Thaaanks
7383232170565305093;mantep banget bang;7383303210163749638;7383232170565305093;Thank you
7292686619622458118;bang klo layanan bimbel smp sma gimna ya😅🙏🏻;7292725320603091718;7292686619622458118;bimbel offline ka
7292686619622458118;bang klo layanan bimbel smp sma gimna ya😅🙏🏻;7292769558468379398;7292686619622458118;terima kasih ka😁
7292686619622458118;bang klo layanan bimbel smp sma gimna ya😅🙏🏻;7292752958302143238;7292686619622458118;Coba kita bahas di next content ya
7292686619622458118;bang klo layanan bimbel smp sma gimna ya😅🙏🏻;7292688671969477381;7292686619622458118;Wah menarik ya. Bisa nih kita bahas di next content. Online apa offline?
7309713804986827526;Kalau tas gimana ka banyak jenisnya;7368509654534521605;7309713804986827526;Kita bahas di next content ya
