cid;comment;reply_cid;reply_id;reply_text
7259990610127012614;aku beli putih, hitam, merah smua kuborong😂;7260162157890781957;7259990610127012614;samaa 😂
7262704749715505925;ko boleh sy minta ajari;7262750402272363269;7262704749715505925;bole
7248601056614236934;saya udah beli dari lu bg, paket sudah sampai di tangan saya terimakasih;7257702609174233862;7248601056614236934;review dong kak isinya apa aja😁
7248601056614236934;saya udah beli dari lu bg, paket sudah sampai di tangan saya terimakasih;7260320484595270405;7248601056614236934;@andikakunying:kalau saya kemarin bgtuh sampai cuma 50ribu
7248601056614236934;saya udah beli dari lu bg, paket sudah sampai di tangan saya terimakasih;7259547426729116421;7248601056614236934;harga nya berapa,karna kok beda"harganya ku lihat
7258058280512094982;katanya kalau mau daftar affiliate minimal followers nya harus 1000??? gimana caranya supaya followers kita naik ???;7258583430265504518;7258058280512094982;beli😁
7258058280512094982;katanya kalau mau daftar affiliate minimal followers nya harus 1000??? gimana caranya supaya followers kita naik ???;7258587952568877830;7258058280512094982;beli apenih ? 😂
7249008447742886661;mantap bg;7258273721289556742;7249008447742886661;mantap
7248555462076908294;Udh co ko, semoga bs;7248572510140285702;7248555462076908294;smngt
7280997917749166853;kren banget;7280998650644497157;7280997917749166853;boleh juga bukunya
7263024220690367237;tiktok afiliator itu harus punya produk sebdiri. atu gimana
mohon infonya;7263247031845716741;7263024220690367237;Bisa review barang yang sudah Kakak punya di rumah
7267184988033532677;gimana bang;7267195911440171781;7267184988033532677;ada di tiktok series ak lengkapnya
7260693785402147589;bang maap mau tanya beli buku nya di mana di toko apa🙏;7261102682836206342;7260693785402147589;itu di video kan ada icon kranjang kuning.. di pencet coba😁
7258264452369154822;Saya udah belih, dan udah d pelajari tp masih agak bingung juga, masih d bolak balik terus;7258296820941800198;7258264452369154822;hehe bolak balik smpe hafalll
