cid;comment;reply_cid;reply_id;reply_text
7371019930458522373;marketing core;7371041257260614405;7371019930458522373;what sound did you used in your name?
7371019930458522373;marketing core;7371051967328977669;7371019930458522373;ghost voice
7371019930458522373;marketing core;7371052114620171013;7371019930458522373;I hear nothing
7375139264600867590;@Zuhaa HAHAHAHAHHAHAHA EITS GA KENA😭😭😭;7375145262942290693;7375139264600867590;apalah😔
7370179122885018386;harus kena dulu, baru mau daftar;7371362979340927761;7370179122885018386;HAHAHAGAAHAHA
7370179122885018386;harus kena dulu, baru mau daftar;7388429619404636936;7370179122885018386;@unknown🇵🇸 😭
7370179122885018386;harus kena dulu, baru mau daftar;7371464074964943617;7370179122885018386;@leeya HAHAHAHA 😭
7370179122885018386;harus kena dulu, baru mau daftar;7371725705274508050;7370179122885018386;ape yang lawak cok
7370179122885018386;harus kena dulu, baru mau daftar;7371325156118348562;7370179122885018386;@zzilahh 😭
7370179122885018386;harus kena dulu, baru mau daftar;7370587881914909458;7370179122885018386;@myaa ☆
7369955085281428230;eits ga daftr😁🙏;7369995121813881606;7369955085281428230;ANJJ!!!! 😭😭😭😭😭
7369955085281428230;eits ga daftr😁🙏;7370210098708513542;7369955085281428230;MNA ANJ NYA MAU LIAT AKU
7369955085281428230;eits ga daftr😁🙏;7370223556036461317;7369955085281428230;@aef_107
7369955085281428230;eits ga daftr😁🙏;7370227750731137798;7369955085281428230;@Nta🎭
7369955085281428230;eits ga daftr😁🙏;7370232292528292613;7369955085281428230;@Estu
7369955085281428230;eits ga daftr😁🙏;7370236003309486854;7369955085281428230;KEBETULAN DIA ANJ NYA KAK😭
7370127801720963845;kena dulu,baru mau daftar;7370139432014152453;7370127801720963845;😭
7370127801720963845;kena dulu,baru mau daftar;7370142000265396997;7370127801720963845;kok pada nangis join ah 😭😭😭😭
7370127801720963845;kena dulu,baru mau daftar;7370188899807331078;7370127801720963845;yaudah ikutan juga😭😭
7370127801720963845;kena dulu,baru mau daftar;7370247010358526725;7370127801720963845;😭😭
7370127801720963845;kena dulu,baru mau daftar;7370330432113558278;7370127801720963845;ikutt jugaaa 😭😭😭
7370127801720963845;kena dulu,baru mau daftar;7370519778211447558;7370127801720963845;ikutan juga ah 😭😭😭😭😭😭😭
7370171582134452997;eits ga kena;7384321818918765318;7370171582134452997;😭😭😭
7370171582134452997;eits ga kena;7370306037474525957;7370171582134452997;@liza_devita est ga kena
7370171582134452997;eits ga kena;7370480067340468998;7370171582134452997;😭😭😭
7370171582134452997;eits ga kena;7374724333409698565;7370171582134452997;biru bg
7370171582134452997;eits ga kena;7370223699327730438;7370171582134452997;@ivy 🔝🔛 😭
7370171582134452997;eits ga kena;7371327123996771078;7370171582134452997;@dyndamc
7370194034670846725;singkat, padat,eits ga kena;7370217831344669446;7370194034670846725;😭😭
7370194034670846725;singkat, padat,eits ga kena;7371408315853898502;7370194034670846725;@urmoon @ʚn for naisyaɞ @jimin @y 😭
7370194034670846725;singkat, padat,eits ga kena;7371309499665859333;7370194034670846725;@kyoora @sil🫶🏻 @Nazenily
7370194034670846725;singkat, padat,eits ga kena;7371309922162475782;7370194034670846725;😔
7370194034670846725;singkat, padat,eits ga kena;7370706476103566085;7370194034670846725;😭😭
7370194034670846725;singkat, padat,eits ga kena;7371344868653761286;7370194034670846725;😭😭
7370158895031583494;HARUS KENA GAK?😭🫵;7370159686173737733;7370158895031583494;Apa yah kak
7370158895031583494;HARUS KENA GAK?😭🫵;7370162281169109765;7370158895031583494;emng dia ngomong apa?
7370158895031583494;HARUS KENA GAK?😭🫵;7370162458802094853;7370158895031583494;"aplah" dia ngomong gitu 😁
7370158895031583494;HARUS KENA GAK?😭🫵;7370162712367629062;7370158895031583494;pntes di hapus 😂
7370158895031583494;HARUS KENA GAK?😭🫵;7370163159360373510;7370158895031583494;salah reply mungkin🗿
7370158895031583494;HARUS KENA GAK?😭🫵;7370212955023393541;7370158895031583494;eits nggk daftar
7370110316329321221;ga ekspek bakal bilang ""ets ga kena""😭;7370219213434667781;7370110316329321221;pp kita beda
7370216276479165189;Gw kalo lgi gabut suka komen terus bls sendiri;7370216397550846725;7370216276479165189;pp kita sama bang🗿
7370216276479165189;Gw kalo lgi gabut suka komen terus bls sendiri;7370216964729799429;7370216276479165189;😭😭
7370216276479165189;Gw kalo lgi gabut suka komen terus bls sendiri;7370218033195631366;7370216276479165189;longkir-longkir😭
7370216276479165189;Gw kalo lgi gabut suka komen terus bls sendiri;7370219757138182918;7370216276479165189;serah lo dah
7370216276479165189;Gw kalo lgi gabut suka komen terus bls sendiri;7370222034565153542;7370216276479165189;biarin biarin😭
7370216276479165189;Gw kalo lgi gabut suka komen terus bls sendiri;7370227772700803846;7370216276479165189;bangg😭😭
7370210356419314438;eits ga kena;7370210627291611909;7370210356419314438;ywdh sih
7370210356419314438;eits ga kena;7370210373485953797;7370210356419314438;apa coba
7370210356419314438;eits ga kena;7370211662538818309;7370210356419314438;lu asik, asik sendiri!
7370210356419314438;eits ga kena;7370212162973451014;7370210356419314438;dia asik kok
7370210356419314438;eits ga kena;7370217964333662981;7370210356419314438;Kebalik hrus nya lo
7370210356419314438;eits ga kena;7370220317924754181;7370210356419314438;biarin aja biarin😭
7371019956790870790;gamau daftar ah harus kena dulu 😭😭;7371369607544242949;7371019956790870790;PP nya dari jauh bang🙂
7371019956790870790;gamau daftar ah harus kena dulu 😭😭;7371399114255139589;7371019956790870790;Sama aja ga sih😔
7371019956790870790;gamau daftar ah harus kena dulu 😭😭;7371411296232915718;7371019956790870790;😭😭
7371019956790870790;gamau daftar ah harus kena dulu 😭😭;7371747957097988869;7371019956790870790;kau terus 🗿
7387928046377894662;bang lu masuk tv kemarin bangg;7388017558430171909;7387928046377894662;masa seh
7387928046377894662;bang lu masuk tv kemarin bangg;7388017945219171078;7387928046377894662;iya di rtv
7387928046377894662;bang lu masuk tv kemarin bangg;7388025892343857925;7387928046377894662;kok tak ad lihat😅
7376138023542915845;PLISS SIAPAPUN BUATIN MARKETING CORE DONGG😔;7390661886457381637;7376138023542915845;Waw biru anjim
7371346295690380037;eitss ga dlu deh kejauhan;7383236617152824070;7371346295690380037;😭😭
7373205820619129606;@~✰•𝙻𝚒𝚢𝚞𝚗𝚎•✰~ @kasper (sodagum ceo 🎨☀️)  I FOUND ANOTHER;7373205840058385153;7373205820619129606;HELP
7373205820619129606;@~✰•𝙻𝚒𝚢𝚞𝚗𝚎•✰~ @kasper (sodagum ceo 🎨☀️)  I FOUND ANOTHER;7373243970334458630;7373205820619129606;-
