cid;comment;reply_cid;reply_id;reply_text
7347096048094020357;harga brpa;7347140846331003654;7347096048094020357;harga promo cek dikeranjang kuning ya 🥰
7342531404192695046;@cokolate ta mobli🤣;7342531876685300485;7342531404192695046;kurang tiap tahun b bli ini
7337133617250140933;bisa cod;7337301174724641541;7337133617250140933;bisa dong sayang. burua ambil promo sekarang 🥰
7346969428745929478;saya mau promo;7347077526395011846;7346969428745929478;boleh sayang. cek dikeranjang kuning 🥰
7346076088323785478;satu biji;7346190190903673605;7346076088323785478;boleh pilih Bun. sesuai keterangan ya.🥰
7395216461390381829;itu permeter atau total hrga pnjang 220;7395262609065657093;7395216461390381829;udah jadi kak. tinggal pasang
7365525003243520773;mau berapa kali berapa panjang lebarnya kk;7365535849351742214;7365525003243520773;tinggi 220cm lebar 135cm Bun.🥰
7365525003243520773;mau berapa kali berapa panjang lebarnya kk;7365748505639928582;7365525003243520773;yg tinggi tinggi 3 1/2 ada gak kk
7345619821362234118;kalo ongkir daerah NTT berapaan ya bund;7345712415054873350;7345619821362234118;langsung cek keranjang kuning ya. nanti keluar harga ongkirnya. jangan lupa dipake voucernya ya kak.
7345619821362234118;kalo ongkir daerah NTT berapaan ya bund;7346128798263837445;7345619821362234118;jogja plus ongkir berapa ya
7345619821362234118;kalo ongkir daerah NTT berapaan ya bund;7346190020149625605;7345619821362234118;bisa langsung cek dikeranjang kuning ya kak. biar nanti ketauan. barangkali dapat potongan ongkir
7374547171767436038;kalau ke Kupang ongkirnya berapa;7374630150683280134;7374547171767436038;bisa langsung cek keranjang kuning ya Bun.🥰
7350139983016395526;panjang brpa meter kk??;7350222552629478149;7350139983016395526;220cm kak
7350139983016395526;panjang brpa meter kk??;7350212567389012742;7350139983016395526;cek hrga bg utk 1 daunny
7332877607317046021;itu udah pakek besi kk;7333031330466644741;7332877607317046021;belum Bun. gorden saja
7332877607317046021;itu udah pakek besi kk;7333080113141187334;7332877607317046021;kalok pakek besi brpa jdi nya
7347878052242539270;Mana keranjang kuningx;7347910129851564806;7347878052242539270;bisa cek di VT terbaru kak🥰
7347878052242539270;Mana keranjang kuningx;7347905821601088262;7347878052242539270;Ud kak,, tp blm muncul krnjng kuningx
7370640846386397958;mau gorden murah;7370661560434606854;7370640846386397958;cek dikeranjang kuning ya kak 🥰
7370197385185805062;kak, aku mau gorden murah;7370661521128522502;7370197385185805062;cek dikeranjang kuning ya kak 🥰
7340627217515660037;kk gimana caranya aku mau beli 4 kk;7340631772236022534;7340627217515660037;langsung cek keranjang kuning kak. langsung order aja pilih warna yg disukai.
7340627217515660037;kk gimana caranya aku mau beli 4 kk;7341263440596157190;7340627217515660037;gmn carax klo pessen 6 picis buat pintu kk
7366192236705628934;aku mau korden murah bun;7366219603326862086;7366192236705628934;boleh bunm langsung order dikeranjang kuning ya 🥰
7366156898372895494;mau gorden murah;7366219653712741125;7366156898372895494;boleh Bun. mumpung masih promo 🥰
7359947112841560837;masih ada setok kah KK;7360011905551958790;7359947112841560837;masih kak. cek dikeranjang kuning ya 🥰
7359371340723651333;di sini gk ada krajang kuning;7359463037218358022;7359371340723651333;wah kok bisa kak. coba dicek di video aku yang lain kak.
7357692458858169093;mau gorden murah;7357717199504622342;7357692458858169093;boleh Bun. cek dikeranjang kuning ya 🥰
7325325357975929606;aku mau coba langsung kirim;7325330829130498821;7325325357975929606;boleh Kaka.🥰
7329870492163359493;aku mau gorden murah;7329894623755780869;7329870492163359493;boleh Bun. borong mumpung promo🥰
7325796012214747910;adakah warna orens;7325796650579002118;7325796012214747910;warna yg tersedia sesuai yg ada di variasi kak. 🥰
