cid;comment;reply_cid;reply_id;reply_text
7354785882258457350;@dhewymustofa;7355145170763842309;7354785882258457350;wahh telat dong😂
7354758210660614918;@arsya terkahir mene;7355791885409993477;7354758210660614918;wacanaaa terosss😭
7354625425157440262;@Rmdnii❤️‍🔥 e;7354631266794259206;7354625425157440262;ayokk wes ronoo
7354625425157440262;@Rmdnii❤️‍🔥 e;7354631361318109957;7354625425157440262;yok otw ws ya
7354425058988786438;buka di Pasuruan dong kak biar ga jauh" ke Sidoarjo😌;7354573501783720710;7354425058988786438;Di malang ada kok kak lebih deket dari pasuruan🥰
7354396927817368325;@vindri08;7354413694770004742;7354396927817368325;🙈
7354305368959779590;@airine✨;7354428230801703686;7354305368959779590;@Arifinap pinginnn🥺
7354224563612730118;@Pria_Idaman terno 😂😂;7354441835685610245;7354224563612730118;budalll....mene aaa😅
7354224563612730118;@Pria_Idaman terno 😂😂;7354555930603062021;7354224563612730118;ojok wes ruame 😂
7354224563612730118;@Pria_Idaman terno 😂😂;7354557662468997893;7354224563612730118;msokk
7354224563612730118;@Pria_Idaman terno 😂😂;7354568773427331845;7354224563612730118;iyo paleng
7354224563612730118;@Pria_Idaman terno 😂😂;7354580378592510725;7354224563612730118;pling😅
7354224563612730118;@Pria_Idaman terno 😂😂;7354612335724856070;7354224563612730118;iyoii rame
7354208601576080134;size nya gaada yg besar kak uk 40;7354573432455217925;7354208601576080134;Udah restock banyak kak
7354166155907007238;@libra Rene a😅;7354210578082743045;7354166155907007238;guas
