cid;comment;reply_cid;reply_id;reply_text
7231803012401414938;cara biar di bolehin belanja online sama emak😂;7384018335522833158;7231803012401414938;gg
7231993661536928538;nama cewe nya :v;7292248883416302341;7231993661536928538;@Yuki Silvia
7231993661536928538;nama cewe nya :v;7233305034413310725;7231993661536928538;sama saya juga penasaran
7231993661536928538;nama cewe nya :v;7292248755465831173;7231993661536928538;https://instagram.com/yukisilviadevega?igshid=MzRlODBiNWFlZA==
7231993661536928538;nama cewe nya :v;7270751659717952261;7231993661536928538;wkwkk lagi nyari juga
7232840022495216389;anakku suka bgt iklan shopee;7383240782281163525;7232840022495216389;Sama wkwk
7232840022495216389;anakku suka bgt iklan shopee;7249540386010972933;7232840022495216389;wkwkwk😂😂😂
