cid;comment;reply_cid;reply_id;reply_text
7182454006274360091;Tipe 4 dan 5 aku bgt wkwkwk;7227382458404225818;7182454006274360091;hahahah
7182430531573072666;Nambain atu ciii! Carousel💪;7182433725531144986;7182430531573072666;Oiya betuull! Thankuuuuu😁😁
7182430531573072666;Nambain atu ciii! Carousel💪;7183593474716730139;7182430531573072666;Kak bahs tipe carousel dong
7182430531573072666;Nambain atu ciii! Carousel💪;7202844931425338138;7182430531573072666;saya tipe ke.3 dan 4
7182430531573072666;Nambain atu ciii! Carousel💪;7203362740369736474;7182430531573072666;🥰🥰🥰🥰
7182430531573072666;Nambain atu ciii! Carousel💪;7187437619503956762;7182430531573072666;kyk gmn tuh
7182430531573072666;Nambain atu ciii! Carousel💪;7183166885252825883;7182430531573072666;Benerr
7182531810419688218;voice over sama roleplay kak;None;None;None
7207625020749906714;terimakasih kak🥰;None;None;None
7207456160496354074;sini sini sini sini.....kereen iikh bs nemuin personal branding spt itu👍👍👍;None;None;None
7207437214556209946;tipe 4 dan 5 😂;None;None;None
7207275892858700571;makasih infonyankakkk 😁;None;None;None
7207208249882313498;trimakasih ya kk... sarannya;None;None;None
7182508717199360795;monolog dan voice over;None;None;None
7203558313623175963;bermanfaat, trim's 👍👍👍;None;None;None
7200653751081468698;Makasih saran nya kak;None;None;None
7200573833463087898;mksh kk infonya saya masih pemula soalnya;None;None;None
7200359810549318427;review kuliner😁;None;None;None
7200085870538556187;mksh kaa;None;None;None
7182469337642877722;pengennya dpn kamera.. tp kalo yg take video suami.. bubar dah hasilnya 🥺;None;None;None
7182528968129004315;Makasih neh dah kasi clue 🙏;None;None;None
7208567874691695386;aku sukanya tipe kayak kamu Kak, eh maksudnya kayak yang kamu contohin.. 😬😁;None;None;None
7182533182545756954;voice over k boleh tu;None;None;None
7182534390315500315;kalo ogut iseng" voice over cii😂;None;None;None
7182540473021580058;yg terakhir dech;None;None;None
7182891203670262555;Suka voice overnya @Widya Wicara 🥰;None;None;None
7182559854338392859;makasih ci 🥰;None;None;None
7208837697480573723;kerennnn nich;None;None;None
7199797855673549595;Tks ilmunya Kak;None;None;None
7182570302630626075;Voice Over 🥰;None;None;None
7182570981533156122;Cantik bgt sih 😍;None;None;None
7212579157431206682;Baru coba bikin konten pertama semoga bisa berkembang 😁;None;None;None
7199671750509347610;sini sini sini 🥰🥰🥰🥰;None;None;None
7198671679085576987;makasih kak tipsnya🥰;None;None;None
