cid;comment;reply_cid;reply_id;reply_text
7197282109512221466;Bukan resesi, emang lagi pada ga minat aja sama oren;7197289406183965466;7197282109512221466;Kalah sama tiktokshop
7197282109512221466;Bukan resesi, emang lagi pada ga minat aja sama oren;7197302901668119322;7197282109512221466;betul tiktok shop lebih ok..krn ada emosi yg terbangun...bisa liat yg jualan lgsg..😇👍
7197282109512221466;Bukan resesi, emang lagi pada ga minat aja sama oren;7197224038748406554;7197282109512221466;gw yg setia sama lazada dari taun 2019🥰
7197282109512221466;Bukan resesi, emang lagi pada ga minat aja sama oren;7197305440849855258;7197282109512221466;saya juga lazada ongkir ny murah da gitu sukk ada potongan ongkir. tapi klok blik di lazada harus pinter2 terutama Bca ulasan ny
7197282109512221466;Bukan resesi, emang lagi pada ga minat aja sama oren;7197308183080960794;7197282109512221466;masalahnya kadang lebjh mahalan ongkir drpd hrga barangnya di tiktok 🥺
7197282109512221466;Bukan resesi, emang lagi pada ga minat aja sama oren;7197289166429602587;7197282109512221466;iyaaaa tadinya udah pilah pilih di Oren eeehh check outnya di si ijo😁
7197287276543427355;Bukan resesi tp pengiriman shopeeXpress terlalu lama buangeeettt😂;7197291256002855706;7197287276543427355;nah bner dtempatku selain lama,trus datengnya malem mulu jam 9nan malam😏
7197287276543427355;Bukan resesi tp pengiriman shopeeXpress terlalu lama buangeeettt😂;7197306532026090266;7197287276543427355;kadang dtg barang nya sore, dan ttp harus dikirim. mkanya suka kemaleman
7197287276543427355;Bukan resesi tp pengiriman shopeeXpress terlalu lama buangeeettt😂;7197315194929595163;7197287276543427355;Kalo di tempatku sini karna 1 kecamatan cuma di handle sama 2 kurir, berhubung rumahku paling ujun pasti juga ngnternya malem, suka kasian juga
7197287276543427355;Bukan resesi tp pengiriman shopeeXpress terlalu lama buangeeettt😂;7197312652095030043;7197287276543427355;benerrr sama bangettt datangnya knp sih harus malem diatas jam 9
7197287276543427355;Bukan resesi tp pengiriman shopeeXpress terlalu lama buangeeettt😂;7197298064418292507;7197287276543427355;j&t sllu dihati 😁
7197287276543427355;Bukan resesi tp pengiriman shopeeXpress terlalu lama buangeeettt😂;7197292787627295514;7197287276543427355;Aku sesama kota hampir seminggu pdhl klo jnt sehari sampai🤣🤣🤣🤣
7197281967510389530;bukan krna resesi shopee udah ga kya dulu lg, jd pikir dua kali klo belanja di shopee;7197285093161009946;7197281967510389530;lha gw belanja sllu di sopee😂
7197281967510389530;bukan krna resesi shopee udah ga kya dulu lg, jd pikir dua kali klo belanja di shopee;7204906923913069338;7197281967510389530;Samaa 😂 gak tau kaya enak milihnya di shopee walapun diskon ongkirnya dikit gak papa 😅
7197281967510389530;bukan krna resesi shopee udah ga kya dulu lg, jd pikir dua kali klo belanja di shopee;7205718233156420379;7197281967510389530;tapi skrg ongkir shoppe lebih murah dari pada tiktok
7197281967510389530;bukan krna resesi shopee udah ga kya dulu lg, jd pikir dua kali klo belanja di shopee;7205840534824813339;7197281967510389530;Aku jarang pakai tts gara gara bingung caranya juga 😂 di shopee cari apa aja ketik muncul semua
7197281967510389530;bukan krna resesi shopee udah ga kya dulu lg, jd pikir dua kali klo belanja di shopee;7205941730855256858;7197281967510389530;iya betul.. di shoppe juga barang nya lebih murah
7197281967510389530;bukan krna resesi shopee udah ga kya dulu lg, jd pikir dua kali klo belanja di shopee;7205941835511300891;7197281967510389530;apalagi belinya di shoppe luar negeri lebih murah lagi
7197309753625805594;murah tiktok shop shope banyakan biaya admin😅;7197327115850318618;7197309753625805594;biaya aplikasi 1k sama seperti ijo. yg agak memberatkan di seller sih, potongan admin gede
7197309753625805594;murah tiktok shop shope banyakan biaya admin😅;7197361441690272539;7197309753625805594;bener.sy seller orange.pot min 10rb.lbh besar penjualan.pot tambah bnyk.bnyakan untung k mereka 😅
7197309753625805594;murah tiktok shop shope banyakan biaya admin😅;7197377090932327195;7197309753625805594;sekarang tu di idm kena 1500. pdhl dulu gratis loh
7197309753625805594;murah tiktok shop shope banyakan biaya admin😅;7197425836776751899;7197309753625805594;udah kelar bakar duitnya, iya kalo cod/tf bank ad biaya admin lagi. kalo spay biaya apps 1k sama kayak ijo.
7197309753625805594;murah tiktok shop shope banyakan biaya admin😅;7291359844924949254;7197309753625805594;tapi tiktok sekarang di tutup 😂
jdi sekarang shopee rame lah
7197309753625805594;murah tiktok shop shope banyakan biaya admin😅;7197317703878132506;7197309753625805594;betull, semakin gede harga barang, biaya penangannya semakin mahal 🙈
7197819690553934618;bukan resesi tp yg beli udah pindah haluan
cz di toko oren biaya admin lah
biaya penanganan lah
banyak kali biaya.a;7202634195922633498;7197819690553934618;iy mnrtku d tt lbh detail smpe kurir Dan namanya nmernya di cantumin jd enk bsa Tanya or d tlf kurirnya
7197819690553934618;bukan resesi tp yg beli udah pindah haluan
cz di toko oren biaya admin lah
biaya penanganan lah
banyak kali biaya.a;7202615856911319835;7197819690553934618;iya skrg blanja nya pindah di TT 😂😂
7197819690553934618;bukan resesi tp yg beli udah pindah haluan
cz di toko oren biaya admin lah
biaya penanganan lah
banyak kali biaya.a;7202611026919441179;7197819690553934618;toko oren skrg ongkir nya mahal
7197819690553934618;bukan resesi tp yg beli udah pindah haluan
cz di toko oren biaya admin lah
biaya penanganan lah
banyak kali biaya.a;7202744787866157850;7197819690553934618;betul tiktokshop😂
7197819690553934618;bukan resesi tp yg beli udah pindah haluan
cz di toko oren biaya admin lah
biaya penanganan lah
banyak kali biaya.a;7202772342161195803;7197819690553934618;lah banyak bgt,malah hrg nya lbh murah ditiktok
7197819690553934618;bukan resesi tp yg beli udah pindah haluan
cz di toko oren biaya admin lah
biaya penanganan lah
banyak kali biaya.a;7202609541023449883;7197819690553934618;iya bener, akupun lebih sering beli di Tiktok sekarang, hehehe
7197062958052377370;pantesan paket ga dipickup2 ternyata pada duduk2;7198105795555410715;7197062958052377370;Bantu clarify, itu petugas yang terima paket dari seller dan scan barcode. Bukan kurir yang anterin paket kita.
7197062958052377370;pantesan paket ga dipickup2 ternyata pada duduk2;7197299230544806683;7197062958052377370;hooh, pada vc mulu kali😂
7197062958052377370;pantesan paket ga dipickup2 ternyata pada duduk2;7197296310668002075;7197062958052377370;pantes paket lama stuck di satu kota ternyata karyawannya lagi pada merenung
7197062958052377370;pantesan paket ga dipickup2 ternyata pada duduk2;7197631632051077914;7197062958052377370;nama nya kangen anak istri kak sudah 4 hari ga ketemu,istri sakit lagi sakit
hanya vc yg bisa mengobati rindu saya kak sama istri dan anak :)
7197062958052377370;pantesan paket ga dipickup2 ternyata pada duduk2;7197390952854848283;7197062958052377370;itu tempat service point kak tempat drop paket bukan gudangnya
7197062958052377370;pantesan paket ga dipickup2 ternyata pada duduk2;7197760084306854683;7197062958052377370;Moga istrinya lekas sembuh ya, Mas. Aamiin Allahumma Aamiin 🤲🤲
7197298874317619994;udh pindah tiktok,tp tiktok skrng ongkir kok mulai mahal...;7197354394891092762;7197298874317619994;klo akun kita keseringan blnja sk mahal ongkir.. kudu ganti akun baru dlu bru dpet gratis ongkir di tiktok mah
7197298874317619994;udh pindah tiktok,tp tiktok skrng ongkir kok mulai mahal...;7197365040793273114;7197298874317619994;malah bagus,itu sebuah cara untuk menghentikan kita agar bisa hemat🥺🥺😅😅😅
7197298874317619994;udh pindah tiktok,tp tiktok skrng ongkir kok mulai mahal...;7197395088406184731;7197298874317619994;lazada lebih murah ongkirx
7197298874317619994;udh pindah tiktok,tp tiktok skrng ongkir kok mulai mahal...;7197570692765385498;7197298874317619994;itu di subsidi sm tiktonya😂😂
klo kterusan tiktok nya bisa ruglll😅😅
7197298874317619994;udh pindah tiktok,tp tiktok skrng ongkir kok mulai mahal...;7197448549230265114;7197298874317619994;sama kk aku kena ongkir mulu udah gk dapet gratisan ongkir ni udah seminggu hadeuh
7197298874317619994;udh pindah tiktok,tp tiktok skrng ongkir kok mulai mahal...;7197285264540255003;7197298874317619994;biasalah awal2 mmg mnjanjjikan
. dlu shopee juga bagus.. nti tt shop juga bgtu 😂😂
7197282079632900891;keinget dulu jualan fashion dishopee jaya banget sekarang balik lagi jadi cleaning service. emang hidup kadang naik dan turun😅;7197321215341249307;7197282079632900891;dan ptongan admin nya gede bngt skrang kak,
aq diptong 16rb/produk
7197282079632900891;keinget dulu jualan fashion dishopee jaya banget sekarang balik lagi jadi cleaning service. emang hidup kadang naik dan turun😅;7197301688737743642;7197282079632900891;SM kak gua heran pdhl tas dompet udah produksi sendiri eh dibanting harga Ama seller lain beda bahan iklan boncos terus😌
7197282079632900891;keinget dulu jualan fashion dishopee jaya banget sekarang balik lagi jadi cleaning service. emang hidup kadang naik dan turun😅;7197299993916965658;7197282079632900891;ih skrg minim 80rb baru gratis ongkir😭
7197282079632900891;keinget dulu jualan fashion dishopee jaya banget sekarang balik lagi jadi cleaning service. emang hidup kadang naik dan turun😅;7197288932391928602;7197282079632900891;shope gratis ongkirnya jarang ada lagi jadi pada pindah ke tiktok shop or lazada
7197282079632900891;keinget dulu jualan fashion dishopee jaya banget sekarang balik lagi jadi cleaning service. emang hidup kadang naik dan turun😅;7197329196414305050;7197282079632900891;senasib juaan di Shopee awal tahun kemarin lagi naik akhir tahun kemarin sampe sekarang down, akhirnya cari loker lagi 😳
7197282079632900891;keinget dulu jualan fashion dishopee jaya banget sekarang balik lagi jadi cleaning service. emang hidup kadang naik dan turun😅;7197291729812390682;7197282079632900891;tiktok ongkir sdh naik
7197278698596451098;bukan resesi bos it nma ny bisnis pasti ad naik turun nya smoga rezeki kta lancar dan kuat menghadapi badai;7197279837404054298;7197278698596451098;setuju. ekonomi ny fokus ke IKN dulu sama kerete cepat. ntar habis pemilu normal lagi
7197278698596451098;bukan resesi bos it nma ny bisnis pasti ad naik turun nya smoga rezeki kta lancar dan kuat menghadapi badai;7197785585356423937;7197278698596451098;Iya bner,JD.id aja mau tutup juga tuh
7197278698596451098;bukan resesi bos it nma ny bisnis pasti ad naik turun nya smoga rezeki kta lancar dan kuat menghadapi badai;7197761779194823450;7197278698596451098;Aamiin Yaa Rabbal’Aalamiin
7197278698596451098;bukan resesi bos it nma ny bisnis pasti ad naik turun nya smoga rezeki kta lancar dan kuat menghadapi badai;7197752370347131675;7197278698596451098;jajan dishopee skrg pusing pake biaya ini itu
7197278698596451098;bukan resesi bos it nma ny bisnis pasti ad naik turun nya smoga rezeki kta lancar dan kuat menghadapi badai;7197424155544322842;7197278698596451098;Cuma ini koment paling dewasa, kalo mau cepet belanja langsung ke toko, kurir juga manusia biasa😳
7197278698596451098;bukan resesi bos it nma ny bisnis pasti ad naik turun nya smoga rezeki kta lancar dan kuat menghadapi badai;7197387422429725466;7197278698596451098;Aamiin
7197761335660151579;astaghfirullah..itu adik saya...,semoga km lebih semangat lagi buat c Dede ,...💪💪💪😭😭😭😭;7198106216693302043;7197761335660151579;Wah.. salam ya bu. Sehat-sehat sekeluarga😇
7197761335660151579;astaghfirullah..itu adik saya...,semoga km lebih semangat lagi buat c Dede ,...💪💪💪😭😭😭😭;7197780120798216987;7197761335660151579;semoga adeknya di beri kekuatan, lancar rejekinya tetap semangat
7197761335660151579;astaghfirullah..itu adik saya...,semoga km lebih semangat lagi buat c Dede ,...💪💪💪😭😭😭😭;7198123950826849051;7197761335660151579;bukan...🙏🏻🙏🏻🙏🏻
7197761335660151579;astaghfirullah..itu adik saya...,semoga km lebih semangat lagi buat c Dede ,...💪💪💪😭😭😭😭;7198124138832134938;7197761335660151579;amiin...🙏🏻
7197761335660151579;astaghfirullah..itu adik saya...,semoga km lebih semangat lagi buat c Dede ,...💪💪💪😭😭😭😭;7197849444627628826;7197761335660151579;kaka ya yg kamerain 😁
7197761335660151579;astaghfirullah..itu adik saya...,semoga km lebih semangat lagi buat c Dede ,...💪💪💪😭😭😭😭;7197813010600444699;7197761335660151579;kakak yg baik 🥰🥰
7198199811450176282;Bukan resesi bang, emang pada milih j&t aja sebenernya;7220640233522971419;7198199811450176282;Iya klo kurir 1 ni lama jlnnya
7198199811450176282;Bukan resesi bang, emang pada milih j&t aja sebenernya;7202660082047435525;7198199811450176282;iya. 🥹
7198199811450176282;Bukan resesi bang, emang pada milih j&t aja sebenernya;7221225735755154203;7198199811450176282;benerr pake jnt lebih cepet dan di taruh depan pintu dgn aman, klo pake yg ini lama dan di lempar dong 😭
7198199811450176282;Bukan resesi bang, emang pada milih j&t aja sebenernya;7220571028057178885;7198199811450176282;iya. selain udah kenal kurirnya. deket juga gudangnya. jd bisa ambil ke gudang kalo lama gak dianter. kalo kw Shoppe ekspress jauh gudangnya
7198199811450176282;Bukan resesi bang, emang pada milih j&t aja sebenernya;7219965747039273755;7198199811450176282;bneeeeer
7197796581940101915;bkn karna resesi sih tp udh ga minat belanja di oren, skrg susah dpetin grts ongkir, di+ biaya2 lain, & klo pake paylater bunga nya skrg + gedee😏;7202629400487199515;7197796581940101915;betul bgt biaya penanganan aja gedeny minta ampun klo dpt sub ongkir msih byr mhl juga
7197796581940101915;bkn karna resesi sih tp udh ga minat belanja di oren, skrg susah dpetin grts ongkir, di+ biaya2 lain, & klo pake paylater bunga nya skrg + gedee😏;7202619909271520026;7197796581940101915;ya betul bgt kak😁
7197796581940101915;bkn karna resesi sih tp udh ga minat belanja di oren, skrg susah dpetin grts ongkir, di+ biaya2 lain, & klo pake paylater bunga nya skrg + gedee😏;7215580843203691290;7197796581940101915;nge Riba nget kak. jgn pakai spaylater
7197796581940101915;bkn karna resesi sih tp udh ga minat belanja di oren, skrg susah dpetin grts ongkir, di+ biaya2 lain, & klo pake paylater bunga nya skrg + gedee😏;7202686996279608091;7197796581940101915;kami yg tinggal di Kalimantan, kena ongkir 50k aja biasa aja. beli ongkir dapet barang 😁
7198360578615444251;jgn dihidupi kata2 resesi,mlh nanti jadi kenyataan,nikmati aja dan bersyukur,jgn terlalu fokus menanti kesusahan,nanti benaran dtng.;7202829123218916123;7198360578615444251;setuju banget.
7198360578615444251;jgn dihidupi kata2 resesi,mlh nanti jadi kenyataan,nikmati aja dan bersyukur,jgn terlalu fokus menanti kesusahan,nanti benaran dtng.;7202752055055336219;7198360578615444251;betul
7198360578615444251;jgn dihidupi kata2 resesi,mlh nanti jadi kenyataan,nikmati aja dan bersyukur,jgn terlalu fokus menanti kesusahan,nanti benaran dtng.;7202584937069052698;7198360578615444251;btul kak jgn dhidupi
7198360578615444251;jgn dihidupi kata2 resesi,mlh nanti jadi kenyataan,nikmati aja dan bersyukur,jgn terlalu fokus menanti kesusahan,nanti benaran dtng.;7202548369486856986;7198360578615444251;aku milih shope karna ongkir lebih murah
7198212451085812506;bukan resesi sih tapi shope pengiriman paling bad, ya udah lama pengiriman, paket ilang lah, paket kardus ancur ga ada bentuknya.. kdng terpaksa aj;7202589864729445146;7198212451085812506;tul bgt kurir nya gak pernah wa /tlfon tau tau d kasih ajha gk tau sama org yg tepat/bikan
7198212451085812506;bukan resesi sih tapi shope pengiriman paling bad, ya udah lama pengiriman, paket ilang lah, paket kardus ancur ga ada bentuknya.. kdng terpaksa aj;7221246731467359003;7198212451085812506;bener saya pernah ilang jga kak ya Allah
