cid;comment;reply_cid;reply_id;reply_text
7377283748024861441;🥰🥰🥰🥰🥰🥰🥰;7378197779220480789;7377283748024861441;💗💗💗غقثففغغفف٤٤٥٤قفغعف
٥غفففففففف
تاااااغغغ
تغلاااالفففغ
.ووواىوزوتوزززظظظم
