cid;comment;reply_cid;reply_id;reply_text
7393344621645939461;100000;7394067936120587015;7393344621645939461;100000
7386499102584128262;100000000000000 koin;7387763816572896005;7386499102584128262;saya mau mendapatkan 500000000000000 koin
7386499102584128262;100000000000000 koin;7396319364160062214;7386499102584128262;mau 100000.000000
7386499102584128262;100000000000000 koin;7396528710273303301;7386499102584128262;7380000000000
7386499102584128262;100000000000000 koin;7397297012156187397;7386499102584128262;1000000⁰000⁰000000
7386499102584128262;100000000000000 koin;7397280810389504773;7386499102584128262;kaaku. minta. koin. 1000000000000000000
7386499102584128262;100000000000000 koin;7396561499667579653;7386499102584128262;10000000000000 koin 07-01
7365531134518379269;100000jt koin;7392884453582258950;7365531134518379269;10000000
7365531134518379269;100000jt koin;7392236928936542982;7365531134518379269;20. 000000000000457829356443
7365531134518379269;100000jt koin;7392237101519274757;7365531134518379269;alifa
7365531134518379269;100000jt koin;7393942179297362694;7365531134518379269;😏😁😅999000900000
😏😳😏😳😏😳😏😳😏😳😏
7365531134518379269;100000jt koin;7391468526630814469;7365531134518379269;100000000000 juta coinns
7365531134518379269;100000jt koin;7390640729871401733;7365531134518379269;😳111111111111111111
7360896719632352006;10000000000juta koin;7364579916165923589;7360896719632352006;500000
7360896719632352006;10000000000juta koin;7365355474331517701;7360896719632352006;33jt
7360896719632352006;10000000000juta koin;7388163040493814534;7360896719632352006;😁🥰😂😳😏😅
7360896719632352006;10000000000juta koin;7392585701562778374;7360896719632352006;100
7360896719632352006;10000000000juta koin;7387254999627645702;7360896719632352006;mau7000000
7360896719632352006;10000000000juta koin;7383506809611322117;7360896719632352006;9000000
7350647730199347973;mulung koin nya g pernah dapet kak😥;7356220748102435590;7350647730199347973;duet😄😁
7350647730199347973;mulung koin nya g pernah dapet kak😥;7351170660535747334;7350647730199347973;🥰🥰🥰
7350647730199347973;mulung koin nya g pernah dapet kak😥;7351175542358622982;7350647730199347973;100000ⁿ0000000000000000000000000
7350647730199347973;mulung koin nya g pernah dapet kak😥;7366412175236711173;7350647730199347973;5jt
7350647730199347973;mulung koin nya g pernah dapet kak😥;7393925660232188677;7350647730199347973;10 tj koin
7350647730199347973;mulung koin nya g pernah dapet kak😥;7379657486242759429;7350647730199347973;😅😅
7369592410962510597;1000000000 koin;7388224456211284742;7369592410962510597;p
7369592410962510597;1000000000 koin;7376677918380065542;7369592410962510597;🥰🥰🥰🥰🥰🥰🥰🥰
7369592410962510597;1000000000 koin;7371752982348530437;7369592410962510597;10000000
7369592410962510597;1000000000 koin;7372873447137755909;7369592410962510597;ioooooooooooooooooo
7369592410962510597;1000000000 koin;7370458067014697734;7369592410962510597;🥰🥰🥰
7369592410962510597;1000000000 koin;7369812399086109446;7369592410962510597;100000
7362844171781423878;100.000.000 koin;7367881784228414214;7362844171781423878;100000000
7362844171781423878;100.000.000 koin;7367537007851094790;7362844171781423878;minta coin100000
7362844171781423878;100.000.000 koin;7367541659804189446;7362844171781423878;100.000.000
7362844171781423878;100.000.000 koin;7366190321874502405;7362844171781423878;10000000000000
7362844171781423878;100.000.000 koin;7366165241858867973;7362844171781423878;100.000.000 koin
7362844171781423878;100.000.000 koin;7366149257873507078;7362844171781423878;1234456637
7397726150757188358;1000000000000;7397726377037218566;7397726150757188358;10000000000 koni
7354226082974139141;bang plis aku mau 10000000000000000000;7363637086610506501;7354226082974139141;200000000
7354226082974139141;bang plis aku mau 10000000000000000000;7365015853345702661;7354226082974139141;2oooooooooo@followers faster
7354226082974139141;bang plis aku mau 10000000000000000000;7362463322485441285;7354226082974139141;7000000'00000
7354226082974139141;bang plis aku mau 10000000000000000000;7358450206864851718;7354226082974139141;🥰
7354226082974139141;bang plis aku mau 10000000000000000000;7357504770511733509;7354226082974139141;se🥰
7354226082974139141;bang plis aku mau 10000000000000000000;7397079026764530437;7354226082974139141;900.00000000000000000
7382810089906029317;50jt koin;7385865874810995462;7382810089906029317;100000000000000000000000000000000000000000🥰
7382810089906029317;50jt koin;7383664239238595333;7382810089906029317;1000000000
7382810089906029317;50jt koin;7394441596802417413;7382810089906029317;50 juta koin
7382810089906029317;50jt koin;7393265617196139270;7382810089906029317;seribu koin
7382810089906029317;50jt koin;7388125792112902917;7382810089906029317;50.000.koin
7382810089906029317;50jt koin;7387063718997672709;7382810089906029317;1
7350812409453953797;aku butuh 20,000,000 koin;7363625279624086278;7350812409453953797;2000000
7350812409453953797;aku butuh 20,000,000 koin;7364671301749883653;7350812409453953797;20;000;000
7350812409453953797;aku butuh 20,000,000 koin;7364665484111610629;7350812409453953797;mau ambil koin
7350812409453953797;aku butuh 20,000,000 koin;7370072044380340997;7350812409453953797;20000000
7350812409453953797;aku butuh 20,000,000 koin;7364650197794472710;7350812409453953797;aku butuh 20000 koin
7350812409453953797;aku butuh 20,000,000 koin;7364543990912074502;7350812409453953797;🥰😁😂70;000
7386647337617081094;10000000000000 koin;7397795934648877830;7386647337617081094;1000000000000 koin
7386647337617081094;10000000000000 koin;7396368202660446981;7386647337617081094;200 koin
7386647337617081094;10000000000000 koin;7389550556552184582;7386647337617081094;🥰
7386647337617081094;10000000000000 koin;7389537020220277510;7386647337617081094;10000000 koin
7386647337617081094;10000000000000 koin;7389515851378213637;7386647337617081094;100000000000
7386647337617081094;10000000000000 koin;7389515294904337158;7386647337617081094;10000000
7392753743673344773;@10 000000000;7393004653065700102;7392753743673344773;1 0000000000
7392753743673344773;@10 000000000;7392956759952229125;7392753743673344773;10000000
7392753743673344773;@10 000000000;7392806718180836102;7392753743673344773;10.000000000
7392753743673344773;@10 000000000;7392753910240887558;7392753743673344773;10 000000000
7392753743673344773;@10 000000000;7395840911454208773;7392753743673344773;10000000000000000000000
7392753743673344773;@10 000000000;7394449036940329733;7392753743673344773;serbukoni
7370750203354710789;10.000.000 koin;7386658505149940485;7370750203354710789;@Mulung kowin @SULTAN KORUN
7370750203354710789;10.000.000 koin;7370756068437754629;7370750203354710789;😁
7370750203354710789;10.000.000 koin;7370756682627416838;7370750203354710789;10000000
7370750203354710789;10.000.000 koin;7392905437367108373;7370750203354710789;10.000.000
7370750203354710789;10.000.000 koin;7391369074326749957;7370750203354710789;100jt
7370750203354710789;10.000.000 koin;7387265281901871878;7370750203354710789;50juta
7351693186018722566;200000000 koin;7366151496978006790;7351693186018722566;aku mau 8000000000
7351693186018722566;200000000 koin;7364823304509145862;7351693186018722566;🥰
7351693186018722566;200000000 koin;7363733927846183685;7351693186018722566;20,000,000 koin
7351693186018722566;200000000 koin;7363582040414044934;7351693186018722566;200000000
7351693186018722566;200000000 koin;7363536363737629445;7351693186018722566;200000000000
7351693186018722566;200000000 koin;7363517457685807877;7351693186018722566;400.000 000
7365404412980151046;10juta😂;7385720315361624837;7365404412980151046;https://bit.ly/4eF5bQz
$$$
7365404412980151046;10juta😂;7382628391046906630;7365404412980151046;cek poin
7365404412980151046;10juta😂;7379057326722024198;7365404412980151046;tug😂😆😁😄😃😂
7365404412980151046;10juta😂;7377265491150799622;7365404412980151046;10.000.000 koin
7365404412980151046;10juta😂;7373176055991386885;7365404412980151046;10.000
7365404412980151046;10juta😂;7373067947479286534;7365404412980151046;10 juto
7350783990956098310;1000000 koin;7364852098000257798;7350783990956098310;100000
7350783990956098310;1000000 koin;7376632599618716422;7350783990956098310;1000000 koin
7350783990956098310;1000000 koin;7365075683019866885;7350783990956098310;1.00000000000000
7350783990956098310;1000000 koin;7365051017492939526;7350783990956098310;1000000000000000000000000000
7350783990956098310;1000000 koin;7364994701030671109;7350783990956098310;1ooooo
7350783990956098310;1000000 koin;7364966593309082374;7350783990956098310;❤️❤️❤️
7380969885042180869;100000000000000 juta;7383611248816194309;7380969885042180869;1000000 koin
7380969885042180869;100000000000000 juta;7396188473889669893;7380969885042180869;kakak orangmana?
7380969885042180869;100000000000000 juta;7391224152004248325;7380969885042180869;7
7380969885042180869;100000000000000 juta;7387282423199023878;7380969885042180869;100000
7380969885042180869;100000000000000 juta;7386862477001376518;7380969885042180869;@
7380969885042180869;100000000000000 juta;7383277011873858310;7380969885042180869;100000000000000000
7356944289056588550;100000000. juta. koin;7365321576163787526;7356944289056588550;aku juga mau
7356944289056588550;100000000. juta. koin;7362943462503039749;7356944289056588550;😂
7356944289056588550;100000000. juta. koin;7358393787205239557;7356944289056588550;39.000 kiin sama 10000000 . Juta 🥰
7356944289056588550;100000000. juta. koin;7358298589774643974;7356944289056588550;mau 1o 000,000
7356944289056588550;100000000. juta. koin;7358099901005529861;7356944289056588550;100000000 juta koin
7356944289056588550;100000000. juta. koin;7358083602679350021;7356944289056588550;10000000 koin
7388783725192659718;10000 juta koin;7388820476381315846;7388783725192659718;900000000tj
7388783725192659718;10000 juta koin;7388800208483681030;7388783725192659718;9999999999
7353475081816195846;aku mau koin 100000000;7356794403254797061;7353475081816195846;k minta koin 10000000000000
7353475081816195846;aku mau koin 100000000;7353665409197835013;7353475081816195846;😳
7353475081816195846;aku mau koin 100000000;7379426017168360198;7353475081816195846;perlu 100.000.000
7353475081816195846;aku mau koin 100000000;7375587581256303366;7353475081816195846;10000000
7353475081816195846;aku mau koin 100000000;7373966720723288837;7353475081816195846;🥰
7353475081816195846;aku mau koin 100000000;7368255189553775365;7353475081816195846;aku pumya banyak
rekens rekens
7378066746358399750;10jt koin;7394379591027507974;7378066746358399750;1 koin
7378066746358399750;10jt koin;7382563382186377989;7378066746358399750;😂
7378066746358399750;10jt koin;7378095497862726405;7378066746358399750;555555500000999994444
7378066746358399750;10jt koin;7378073505869120262;7378066746358399750;😅
7378066746358399750;10jt koin;7378066995545604869;7378066746358399750;10jt koin
7378066746358399750;10jt koin;7384471301471830790;7378066746358399750;10000 koim
7372086696606778117;20.000.000 koin;7376130788830954245;7372086696606778117;22000000
7372086696606778117;20.000.000 koin;7372509139459408646;7372086696606778117;2000000000
7372086696606778117;20.000.000 koin;7372465106347295493;7372086696606778117;20.000.000
7372086696606778117;20.000.000 koin;7372456318445208325;7372086696606778117;20000000 koin
7372086696606778117;20.000.000 koin;7372725269771305734;7372086696606778117;4eif
7372086696606778117;20.000.000 koin;7372094409162162949;7372086696606778117;@
7387012072519009030;10000 koinn;7392497192370963206;7387012072519009030;😁
7387012072519009030;10000 koinn;7387068348477883142;7387012072519009030;PM
7387012072519009030;10000 koinn;7387039418915865349;7387012072519009030;. 1000000000
7387012072519009030;10000 koinn;7387012442108805893;7387012072519009030;1oooooo
7387012072519009030;10000 koinn;7387024911635874566;7387012072519009030;10000000000
7361350180589355781;bismilah100000000000;7362919547026162437;7361350180589355781;100000000jt koin
7361350180589355781;bismilah100000000000;7362204783685878534;7361350180589355781;1000000000000000
7361350180589355781;bismilah100000000000;7361832925479961350;7361350180589355781;100000000000
7361350180589355781;bismilah100000000000;7361708620416287494;7361350180589355781;100000000000
7361350180589355781;bismilah100000000000;7361357323631592197;7361350180589355781;1000000
7361350180589355781;bismilah100000000000;7365344740021142277;7361350180589355781;00000001111m
7360009653436449542;10000000000000000koin;7397050909766140678;7360009653436449542;p
7360009653436449542;10000000000000000koin;7361023889738629893;7360009653436449542;😁
7360009653436449542;10000000000000000koin;7360942382991377157;7360009653436449542;100000000000000000koin
7360009653436449542;10000000000000000koin;7360952591393981189;7360009653436449542;ex
7360009653436449542;10000000000000000koin;7360947511685645062;7360009653436449542;100
7360009653436449542;10000000000000000koin;7360863480825971461;7360009653436449542;3000000
7377761441203520261;10000koin;7377767265553744645;7377761441203520261;1000 koin
7377761441203520261;10000koin;7382069619656786693;7377761441203520261;20000000🥰
