cid;comment;reply_cid;reply_id;reply_text
7396186722192818949;syyy;None;None;None
7391501078099133191;orang boleh tahu ke kita promote tiktok kita?;None;None;None
7394482148671603461;klo bayarnya dimana bang?;None;None;None
7358629100591137541;ka saya mau koin 50 juta;None;None;None
7390339843748184838;nyimak;None;None;None
7395419585728840453;ko pnya sya gagal terus ya;None;None;None
7395158133419508485;mkasih ilmunya bang;None;None;None
7389315387278459654;nyimak;None;None;None
7393931490861482758;ga bisa ih;None;None;None
7394193121145930501;saya;None;None;None
7388523767557161734;gw udh promosiin udh bayar ga fyp;7388864265002795782;7388523767557161734;serius bang ga fyp?
7388523767557161734;gw udh promosiin udh bayar ga fyp;7388864486235505414;7388523767557161734;nambah dikit²
7396414100929233669;kalo dah melebihi standar minimum apa kontenn kita akan di bayar;None;None;None
7388737172974109445;aku bang;None;None;None
7358656774796886790;3p00;None;None;None
