cid;comment;reply_cid;reply_id;reply_text
7171635131669070619;admin musically;None;None;None
7302327855538045701;trima kasih;None;None;None
7301895092233585413;promosi in;None;None;None
7301978156163072773;mantul👍;None;None;None
7302648769060160262;siap kk;None;None;None
7304232631138468613;😳oh;None;None;None
7304635917029311237;1 top up;None;None;None
7305335245376439046;nice. .😁;None;None;None
7304295997445751557;hadir mlm kak;None;None;None
7304668248459870981;okyy bg;None;None;None
7304485336833950469;trima kasih KEMASUKANnya;None;None;None
7304561473513243397;boleh kakak😁;None;None;None
7305280976769794821;assalamualaikum 🙏🤗;None;None;None
7304478590288184069;aku belum faham kk😄;None;None;None
7305388521337078534;konsisten;None;None;None
7305359935779783430;aku jugalah;None;None;None
7304676485879677701;mbak klu kta promosi kn bayar gk;None;None;None
7305604890552943366;Thank you for the information 🥰;None;None;None
7371092162215953158;support🥰;None;None;None
7305199303038960389;🥰;None;None;None
7306120455169032965;nice;None;None;None
7306467435389076229;kurang faham😁;None;None;None
7308591694025458437;sangat baik;None;None;None
7304171990665954053;mao;None;None;None
7186637358417052442;aku udah coba tp harus byr..😔;None;None;None
7304692529442046726;aku udah 50k follower masih sepi aja vt sama livenya 😢😢;None;None;None
7297608989012738821;aku SDH check tapi harus bayar;None;None;None
7176162121222210330;jujur masih kurang faham di tiktok kak🙃;None;None;None
7297288984773837573;bayar ga si kalo pake fitur promosi tolong di jawab karena saya pemula di tiktok🙏🙏;None;None;None
7300117768031240965;udah coba alhmdulillah bneran bnyk yg ngelk;None;None;None
7172061393776313114;wih pingin ikut;None;None;None
7296820266800808709;gw yg gk pake fitur promot cuman bisa 😁
pdhl akun gue baru bikin 2 Bulan;None;None;None
7170910509687931674;mampir kak ditunggu;None;None;None
7187194847844041498;mauu;None;None;None
7172759783320650522;bantu aq ya siscan views aq erorr mksh2;None;None;None
7174588667611939611;semangat pejuang flks;None;None;None
