cid;comment;reply_cid;reply_id;reply_text
7294239099811971846;gk ngerti;None;None;None
7294402132093027078;aku malah di cuekin gimana nih?;7295340057127584517;7294402132093027078;😅
7294402132093027078;aku malah di cuekin gimana nih?;7294857346617197317;7294402132093027078;sbar aj rngga
7294950394013942533;aku malah ada tulisa melanggar entah apa itu;None;None;None
7291546736324150021;knpa baru tau sih, terimakasih kak infonya ☺️;7291547141872042757;7291546736324150021;Sama-sama doong 😌
7291543921745871617;Mantul kak Infonya!;None;None;None
7295038637003342597;biarin lah om 🗿;None;None;None
7291548835549020933;Wiiihh, thanks for information kak🥰;None;None;None
7354785935236662022;ga ad notif ny gmn?;None;None;None
7295642025188885253;☁    ☁ ☀        ☁     ☁
    ☁       ✈ ☁  🏢 🏢   ☁
🏢__🏨____🌴_🏘___🏢 🏢🏩💒__
     /🚘 \
🌴 /   🚔 \🌴
   / 🚔🚘 \ ︎_________;None;None;None
7295617632845136646;50;None;None;None
7295363070910022406;bikin bahaya gak bang?;None;None;None
7295219036328133381;bingung cuy;None;None;None
7294969039183954694;🚦.
🥋
👖;None;None;None
7294951103068848902;p;None;None;None
7294667909002183430;Nadia omara;None;None;None
7294577094091129605;ᴡᴋ;None;None;None
7294303381451260678;GK ada bg;None;None;None
7295465454960165638;adds only mode artinya hanya iklan kan ya ??;None;None;None
7294897699991487238;gua yg gda konten :
🗿🗿;None;None;None
7294789057811710726;video nyo gk bisa di zoom😳;None;None;None
7294558675908543238;a;None;None;None
7294489329937482502;18;None;None;None
7294297235193742085;kalo konten bermitra tu bayar ga sih? baru2 pakek TT😅;None;None;None
7295392673862419206;@tokomaharani.os @toko_maharani;None;None;None
7294479480457773829;jebske;None;None;None
