cid;comment;reply_cid;reply_id;reply_text
7332331222188360454;bantu caranya mcm mna 🙏🙏🙏;7365015492736811782;7332331222188360454;ok
7364141779300352773;istimewa 🔥;None;None;None
7356630318977565446;boleh tu;None;None;None
7356253861075976965;boleh kk;None;None;None
7364864132099277574;Start;None;None;None
7353587837273801478;boleh;None;None;None
7362036807083508485;thankyou🙏👍;None;None;None
7355463259686486790;Lam knal Yuni, Lampung🙏👏;None;None;None
7317273802097967878;follow me plzz;None;None;None
7356282918803931909;Woke Okey........;None;None;None
7343594821074305798;selamat malam;None;None;None
7356139597662274309;boleh boleh ajj;None;None;None
7341807854641873669;asyik;None;None;None
7337147414500918021;boleh di follow;None;None;None
7357231146315645702;boleh tu🙏🙏;None;None;None
7396323181067797254;mr.bob_music;None;None;None
7341310729230156549;nice 👍🏽;None;None;None
7318285108577829637;🥰🥰🥰;None;None;None
7363293864255439622;salamm kenalll;None;None;None
7342141574549324550;boleh;None;None;None
7366403673997607685;assalamualaikum wr wb;None;None;None
7385869877334672134;salam mualai kum;None;None;None
7367607323752383238;minat;None;None;None
7365291328533725958;nice;None;None;None
7369046775557407494;boleh tau cara a;None;None;None
7381069868042453766;bolehhh tuj;None;None;None
7369170916993237766;adik laki2 saya dulu baik2 aja saya mnta tolong beli kiranti atau pmbalut😁.. alhamdulillah;None;None;None
7369420925248750342;asalamualaikum;None;None;None
7366432526023983877;baik;None;None;None
7368710244632085254;amanh;None;None;None
7367754584528749317;dapat;None;None;None
7364954505686106885;mau kak cara nya gimna kak;None;None;None
7361084547477717766;cara nya ka;7365658073400623878;7361084547477717766;aku ada freelance gratis mau join ga
7361084547477717766;cara nya ka;7367746099392692997;7361084547477717766;mau donk kak
7364504188598502150;pengin dapat cuan dari tik tok, tapi masih bingung niii, belum tahu caranya;None;None;None
7333381924797235973;Boleh tuh🥰;None;None;None
7344397372719694598;name game plisss;None;None;None
