cid;comment;reply_cid;reply_id;reply_text
7264852291742663431;satu minggu 50 juta;7274887238311723777;7264852291742663431;satu Minggu 70juta
7264852291742663431;satu minggu 50 juta;7275103273467724546;7264852291742663431;ga bahaya ta 😁😁😁
7264852291742663431;satu minggu 50 juta;7274980618268820226;7264852291742663431;😁😁
7267157934437155589;tutorial TikTok series bang🙏;7269584994254029575;7267157934437155589;terima.kasih.adek
7267157934437155589;tutorial TikTok series bang🙏;7275574529609859848;7267157934437155589;hadir
7265723823789376257;mantap . nak juga boleh buat macam tu .;7281547489592951554;7265723823789376257;kena ada follower 10 k dulu sis. baru bleh buat Tik tok series
7265723823789376257;mantap . nak juga boleh buat macam tu .;7268316623705490184;7265723823789376257;terima.kasih adek
7267392902774604546;Mantap...;7272340459287249682;7267392902774604546;🤣
7264847816824259335;i follow...;None;None;None
7265650985749447429;waooooo;None;None;None
7268057649621517058;salam mesra bro mantap 🥰🥰🥰🥰;None;None;None
7264839283746472705;teringin bagaimana cara;None;None;None
7265572816203875080;betul ka ini ka cobaan.😂😂😂;None;None;None
7264792632362402565;wah mantap tu bang;None;None;None
7265566168609456897;perghhh...mantap👍;None;None;None
7264826793235333906;hadir support;None;None;None
7265570239193760530;😍;None;None;None
7264842586987905793;hadir;None;None;None
7265697531315946241;🥰🥰🥰🥰;None;None;None
7265558476817957633;hadir;None;None;None
7264840300861620993;ajarin bang;None;None;None
